0.0,0.0,90.0,0.0
0.5,0.0,90.0,0.0
1.0,0.0,90.0,0.0
1.5,0.0,90.0,0.0
2.0,0.0,90.0,0.000232334170457
2.5,0.000116167085228,75.1052159326,0.000516013820173
3.0,0.000374173995315,82.9291095143,0.00095742296801
3.5,0.00085288547932,82.4838344692,0.00155601090774
4.0,0.00163089093319,86.1299348359,0.00207276570992
4.5,0.00266727378815,88.3369443633,0.00229507345712
5.0,0.00381481051671,90.4302357623,0.00265882334203
5.5,0.00514422218773,88.5917186572,0.003285738708
6.0,0.00678709154173,89.674704024,0.00282253893961
6.5,0.00819836101154,89.9970399046,0.00201922608035
7.0,0.00920797405171,90.5910246918,0.00241497198298
7.5,0.0104154600432,90.3773066176,0.00220038587453
8.0,0.0115156529805,90.3033262426,0.00209704118988
8.5,0.0125641735754,90.6083110042,0.00117703539276
9.0,0.0131526912718,90.4645785449,0.00101430020162
9.5,0.0136598413726,90.5465315032,0.00178337813629
10.0,0.0145515304407,90.4303603037,8.58077768351e-05
10.5,0.0145944343292,90.699947032,0.000845090358725
11.0,0.0150169795085,90.6039065735,0.00142010703927
11.5,0.0157270330282,90.5590613694,0.00109861539951
12.0,0.0162763407279,90.7031528968,0.00190667513999
12.5,0.0172296782979,90.3144088907,0.000186598910474
13.0,0.0173229777531,90.282147444,0.000487694260922
13.5,0.0175668248836,90.1019278921,0.000186789026564
14.0,0.0176602193969,90.0711421754,0.000532837838548
14.5,0.0179266383162,89.8509367622,0.000539003380336
15.0,0.0181961400063,89.9385966515,0.000186979530449
15.5,0.0182896297716,89.9095084762,8.73995153268e-05
16.0,0.0183333295292,90.1293550879,0.000326924140906
16.5,0.0184967915997,90.1148592191,0.000187170423316
17.0,0.0185903768113,90.0855030161,0.0
17.5,0.0185903768113,90.0855030161,0.0
18.0,0.0185903768113,90.0855030161,0.000280802247925
18.5,0.0187307779353,89.9668518361,0.0
19.0,0.0187307779353,89.9668518361,0.000207959346261
19.5,0.0188347576084,89.9184453074,0.000163711842817
20.0,0.0189166135298,89.9122120619,0.0
20.5,0.0189166135298,89.9122120619,0.0
21.0,0.0189166135298,89.9122120619,0.0
21.5,0.0189166135298,89.9122120619,0.0
22.0,0.0189166135298,89.9122120619,0.0
22.5,0.0189166135298,89.9122120619,0.0
23.0,0.0189166135298,89.9122120619,0.0
23.5,0.0189166135298,89.9122120619,0.0
24.0,0.0189166135298,89.9122120619,0.0
24.5,0.0189166135298,89.9122120619,0.0
25.0,0.0189166135298,89.9122120619,0.0
25.5,0.0189166135298,89.9122120619,0.0
26.0,0.0189166135298,89.9122120619,0.0
26.5,0.0189166135298,89.9122120619,0.0
27.0,0.0189166135298,89.9122120619,0.0
27.5,0.0189166135298,89.9122120619,0.0
28.0,0.0189166135298,89.9122120619,0.0
28.5,0.0189166135298,89.9122120619,0.0
29.0,0.0189166135298,89.9122120619,0.0
29.5,0.0189166135298,89.9122120619,0.0
30.0,0.0189166135298,89.9122120619,0.0
30.5,0.0189166135298,89.9122120619,0.0
31.0,0.0189166135298,89.9122120619,0.0
31.5,0.0189166135298,89.9122120619,0.0
32.0,0.0189166135298,89.9122120619,0.0
32.5,0.0189166135298,89.9122120619,0.0
33.0,0.0189166135298,89.9122120619,0.0
33.5,0.0189166135298,89.9122120619,0.0
34.0,0.0189166135298,89.9122120619,0.0
34.5,0.0189166135298,89.9122120619,0.0
35.0,0.0189166135298,89.9122120619,0.0
35.5,0.0189166135298,89.9122120619,0.0
36.0,0.0189166135298,89.9122120619,0.0
36.5,0.0189166135298,89.9122120619,0.0
37.0,0.0189166135298,89.9122120619,0.0
37.5,0.0189166135298,89.9122120619,0.0
38.0,0.0189166135298,89.9122120619,0.0
38.5,0.0189166135298,89.9122120619,0.0
39.0,0.0189166135298,89.9122120619,0.0
39.5,0.0189166135298,89.9122120619,0.0
40.0,0.0189166135298,89.9122120619,0.0
40.5,0.0189166135298,89.9122120619,0.0
41.0,0.0189166135298,89.9122120619,0.0
41.5,0.0189166135298,89.9122120619,0.0
42.0,0.0189166135298,89.9122120619,0.0
42.5,0.0189166135298,89.9122120619,0.0
43.0,0.0189166135298,89.9122120619,0.0
43.5,0.0189166135298,89.9122120619,0.0
44.0,0.0189166135298,89.9122120619,0.0
44.5,0.0189166135298,89.9122120619,0.0
45.0,0.0189166135298,89.9122120619,0.0
45.5,0.0189166135298,89.9122120619,0.0
46.0,0.0189166135298,89.9122120619,0.0
46.5,0.0189166135298,89.9122120619,0.0
47.0,0.0189166135298,89.9122120619,0.0
47.5,0.0189166135298,89.9122120619,0.0
48.0,0.0189166135298,89.9122120619,0.0
48.5,0.0189166135298,89.9122120619,0.0
49.0,0.0189166135298,89.9122120619,0.0
